Fuel,Hydrogen Source,Carbon Source,Electricity Source,Pathway Name,Region,Year,CapEx [$/tonne],OpEx [$/tonne],LCOF [$/tonne],Emissions [kg CO2e / kg fuel],Comment
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,South Africa,2024,767.4483254568853,6343.767350172073,7111.215675628958,5.710450609950276,Liquid methanol at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Turkey,2024,458.7047462500924,1395.8811949573073,1854.5859412073996,5.650672295589779,Liquid methanol at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Belgium,2024,722.0819219816015,2931.5140614095208,3653.595983391122,5.570229872561456,Liquid methanol at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,France,2024,647.7314273971084,3841.0035263903405,4488.734953787449,5.550057766480959,Liquid methanol at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Germany,2024,656.5526725173025,3925.2602963003196,4581.812968817622,5.630008186921953,Liquid methanol at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Italy,2024,585.9827115557499,4953.556774843398,5539.539486399148,5.617708122238723,Liquid methanol at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Netherlands,2024,710.7403211127805,5098.984851776721,5809.725172889502,5.6022100407378534,Liquid methanol at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Spain,2024,551.3278200121304,3062.9280922843604,3614.255912296491,5.579085919133382,Liquid methanol at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,United Kingdom,2024,640.1703601512279,3235.04440351374,3875.214763664968,5.594830001927916,Liquid methanol at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Czech Republic,2024,564.5596876924213,3014.043030299959,3578.6027179923803,5.667646384852636,Liquid methanol at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Finland,2024,725.8624556045418,4429.7460973740435,5155.608552978585,5.555715796235245,Liquid methanol at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Hungary,2024,582.2021779328095,5091.117879962373,5673.320057895183,5.58646595794332,Liquid methanol at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Norway,2024,834.8678417326544,5118.3625713345455,5953.2304130672,5.543661732845679,Liquid methanol at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Poland,2024,589.1331562415335,2811.31932891359,3400.4524851551237,5.699134550441705,Liquid methanol at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Sweden,2024,763.667791833945,3115.958210886077,3879.626002720022,5.5463677470759905,Liquid methanol at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Oman,2024,601.7349349846679,5035.616417521759,5637.351352506427,5.675272424956239,Liquid methanol at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,United Arab Emirates,2024,601.7349349846679,1838.389279930294,2440.124214914962,5.650672295589779,Liquid methanol at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Malaysia,2024,551.3278200121304,1126.4575308192207,1677.785350831351,5.562111829870524,Liquid methanol at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Saudi Arabia,2024,601.7349349846679,436.50170431827837,1038.2366393029463,5.644768264541829,Liquid methanol at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Greece,2024,579.6818221841826,3812.9311577144576,4392.61297989864,5.619184130000711,Liquid methanol at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Austria,2024,655.2924946429893,4738.742227072804,5394.034721715793,5.563587837632512,Liquid methanol at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Switzerland,2024,696.2482755581759,6314.412111360125,7010.660386918301,5.544891739314003,Liquid methanol at STP
FTdiesel,SMRCCS,SMRCCS,grid,SMRCCS_H_C_grid_E,Portugal,2024,573.3809328126155,4240.780445577179,4814.161378389795,5.577117908784064,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,United States,2024,678.10165,4656.460296448243,5334.561946448242,16.006542201337282,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,Brazil,2024,691.663683,3893.707129645047,4585.370812645047,7.158371626827584,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,Canada,2024,603.5104685,3872.9023573718405,4476.41282587184,9.509177093117984,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,Mexico,2024,549.2623365,6449.489644789359,6998.751981289359,20.512252678393885,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,Australia,2024,663.86151535,6095.012690335185,6758.874205685184,21.883555867063286,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,India,2024,429.91644610000003,4232.4946043387135,4662.411050438714,27.238168318058083,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,Indonesia,2024,431.95075105,2307.336795924413,2739.287546974413,27.238168318058083,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,Philippines,2024,471.28064674999996,5002.655622546837,5473.936269296837,23.907860574146685,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,Singapore,2024,560.7900645499999,10643.308695171543,11204.098759721543,19.336849945248684,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,Thailand,2024,442.1222758,3815.0870778271915,4257.209353627191,21.91620594298399,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,China,2024,534.3441002,3033.2649115373397,3567.6090117373396,22.961008372446383,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,Japan,2024,728.9592737500001,6272.888177027611,7001.847450777611,19.793951008138485,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,Russia,2024,482.8083748,3150.9445644039643,3633.752939203964,18.357347667627685,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,South Korea,2024,779.8168975,3878.184917045958,4658.001814545958,18.030846908420685,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,Taipei,2024,573.6739959,772.7371103238171,1346.4111062238171,5.101416843823484,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,South Arabia,2024,720.1439523000001,2868.687947335144,3588.8318996351445,27.074917938454586,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,South Africa,2024,825.9278097,2875.0349787791447,3700.962788479145,27.074917938454586,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,Turkey,2024,493.6580012,4330.244793991417,4823.902795191418,19.140949489724484,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,Belgium,2024,777.1044909,5247.141108046712,6024.245598946713,8.464374663655585,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,France,2024,697.0884962000001,6449.023944207574,7146.112440407574,5.787068438158184,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,Germany,2024,706.5819193,9089.048159716147,9795.630079016148,16.398343112385685,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,Italy,2024,630.6345345,15627.762386285467,16258.396920785468,14.765839316350686,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,Netherlands,2024,764.8986612,8110.851416788087,8875.750077988087,12.708884533346584,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,Spain,2024,593.3389437500001,4896.030177724794,5489.369121474794,9.639777396800783,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,United Kingdom,2024,688.9512764,4158.496359340601,4847.447635740601,11.729382255725586,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,Czech Republic,2024,607.5790784,5191.751010398635,5799.330088798635,21.39380472825279,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,Finland,2024,781.1731008,4405.976195091159,5187.1492958911585,6.538020184334284,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,Hungary,2024,626.5659246,5297.800364652113,5924.366289252113,10.619279674421785,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,Norway,2024,898.48468625,4282.198326059766,5180.683012309766,4.938166464219984,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,Poland,2024,634.02504275,18168.503905429676,18802.528948179675,25.573014446102388,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,Sweden,2024,821.8591997999999,2852.525189890915,3674.3843896909148,5.297317299347684,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,Oman,2024,647.5870757499999,7388.869350299386,8036.456426049385,22.405957081794483,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,United Arab Emirates,2024,647.5870757499999,3721.676329658051,4369.263405408051,19.140949489724484,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,Malaysia,2024,593.3389437500001,4342.072289062242,4935.411232812242,7.386922158272484,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,Saudi Arabia,2024,647.5870757499999,2337.428431511017,2985.015507261017,18.357347667627685,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,Greece,2024,623.853518,7769.294639755193,8393.148157755193,14.961739771874885,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,Austria,2024,705.2257159999999,10274.816146456664,10980.041862456663,7.582822613796685,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,Switzerland,2024,749.30232325,9011.093941981218,9760.396265231218,5.101416843823484,Liquid methanol at STP
FTdiesel,LTE,SMRCCS,grid,LTE_H_SMRCCS_C_grid_E,Portugal,2024,617.0725015,5083.099489169954,5700.171990669954,9.378576789435185,Liquid methanol at STP
FTdiesel,SMR,BEC,grid,SMR_H_BEC_C_grid_E,United States,2024,444.4539538804724,1277.6570837327718,1722.1110376132442,4.0476194506715215,Liquid methanol at STP
FTdiesel,SMR,BEC,grid,SMR_H_BEC_C_grid_E,Brazil,2024,453.34303295808184,2773.167025734422,3226.510058692504,3.9809533395165477,Liquid methanol at STP
FTdiesel,SMR,BEC,grid,SMR_H_BEC_C_grid_E,Canada,2024,395.56401895362035,844.6463783099164,1240.2103972635368,3.9986653690484957,Liquid methanol at STP
FTdiesel,SMR,BEC,grid,SMR_H_BEC_C_grid_E,Mexico,2024,360.0077026431826,784.2095996720872,1144.2173023152698,4.081567507274423,Liquid methanol at STP
FTdiesel,SMR,BEC,grid,SMR_H_BEC_C_grid_E,Australia,2024,435.12042084898246,1184.5758354755126,1619.6962563244952,4.091899524501393,Liquid methanol at STP
FTdiesel,SMR,BEC,grid,SMR_H_BEC_C_grid_E,India,2024,281.7838067602195,1925.51793811842,2207.3017448786395,4.13224359176861,Liquid methanol at STP
FTdiesel,SMR,BEC,grid,SMR_H_BEC_C_grid_E,Indonesia,2024,283.11716862186086,1912.3123337958846,2195.4295024177454,4.13224359176861,Liquid methanol at STP
FTdiesel,SMR,BEC,grid,SMR_H_BEC_C_grid_E,Philippines,2024,308.8954979469283,3886.9101149121143,4195.805612859042,4.107151549931682,Liquid methanol at STP
FTdiesel,SMR,BEC,grid,SMR_H_BEC_C_grid_E,Singapore,2024,367.5634198591506,4751.327595349849,5118.891015208999,4.072711492508449,Liquid methanol at STP
FTdiesel,SMR,BEC,grid,SMR_H_BEC_C_grid_E,Thailand,2024,289.783977930068,744.7994663268051,1034.583444256873,4.092145524911559,Liquid methanol at STP
FTdiesel,SMR,BEC,grid,SMR_H_BEC_C_grid_E,China,2024,350.2297156578122,1567.0381186317106,1917.2678342895229,4.10001753803687,Liquid methanol at STP
FTdiesel,SMR,BEC,grid,SMR_H_BEC_C_grid_E,Japan,2024,477.78800042150783,2271.104460697712,2748.8924611192197,4.076155498250772,Liquid methanol at STP
FTdiesel,SMR,BEC,grid,SMR_H_BEC_C_grid_E,Russia,2024,316.4512151628963,328.412545054903,644.8637602177993,4.0653314802034695,Liquid methanol at STP
FTdiesel,SMR,BEC,grid,SMR_H_BEC_C_grid_E,South Korea,2024,511.12204696254315,1839.653683532012,2350.7757304945553,4.062871476101811,Liquid methanol at STP
FTdiesel,SMR,BEC,grid,SMR_H_BEC_C_grid_E,Taipei,2024,376.0080449828796,4905.458142718548,5281.466187701427,3.9654553136760917,Liquid methanol at STP
FTdiesel,SMR,BEC,grid,SMR_H_BEC_C_grid_E,South Arabia,2024,472.01009902106165,4961.6039939625725,5433.614092983634,4.131013589717781,Liquid methanol at STP
FTdiesel,SMR,BEC,grid,SMR_H_BEC_C_grid_E,South Africa,2024,541.3449158264153,4965.7640829708935,5507.108998797309,4.131013589717781,Liquid methanol at STP
FTdiesel,SMR,BEC,grid,SMR_H_BEC_C_grid_E,Turkey,2024,323.56247842498385,1120.2671679830646,1443.8296464080486,4.071235490047453,Liquid methanol at STP
FTdiesel,SMR,BEC,grid,SMR_H_BEC_C_grid_E,Belgium,2024,509.34423114702133,2331.5812070588026,2840.925438205824,3.990793355923187,Liquid methanol at STP
FTdiesel,SMR,BEC,grid,SMR_H_BEC_C_grid_E,France,2024,456.8986645891256,3037.2503720544973,3494.149036643623,3.9706213222895776,Liquid methanol at STP
FTdiesel,SMR,BEC,grid,SMR_H_BEC_C_grid_E,Germany,2024,463.1210199434522,3108.710587242576,3571.831607186028,4.050571455593513,Liquid methanol at STP
FTdiesel,SMR,BEC,grid,SMR_H_BEC_C_grid_E,Italy,2024,413.3421771088393,3916.4315984393725,4329.773775548212,4.038271435085216,Liquid methanol at STP
FTdiesel,SMR,BEC,grid,SMR_H_BEC_C_grid_E,Netherlands,2024,501.3440599771728,4016.4015272878287,4517.745587265002,4.022773409244761,Liquid methanol at STP
FTdiesel,SMR,BEC,grid,SMR_H_BEC_C_grid_E,Spain,2024,388.8972096454133,2423.6028938446393,2812.5001034900524,3.99964937068916,Liquid methanol at STP
FTdiesel,SMR,BEC,grid,SMR_H_BEC_C_grid_E,United Kingdom,2024,451.5652171425599,2558.739167846681,3010.304384989241,4.015393396939781,Liquid methanol at STP
FTdiesel,SMR,BEC,grid,SMR_H_BEC_C_grid_E,Czech Republic,2024,398.2307426769032,2379.5814008573625,2777.8121435342655,4.088209518348904,Liquid methanol at STP
FTdiesel,SMR,BEC,grid,SMR_H_BEC_C_grid_E,Finland,2024,512.0109548703041,3491.261450806888,4003.272405677192,3.9762793317233944,Liquid methanol at STP
FTdiesel,SMR,BEC,grid,SMR_H_BEC_C_grid_E,Hungary,2024,410.67545338555647,3995.6106925142744,4406.28614589983,4.00702938299414,Liquid methanol at STP
FTdiesel,SMR,BEC,grid,SMR_H_BEC_C_grid_E,Norway,2024,588.9014888916258,4030.394677581362,4619.296166472988,3.9642253116252624,Liquid methanol at STP
FTdiesel,SMR,BEC,grid,SMR_H_BEC_C_grid_E,Poland,2024,415.56444687824165,2243.6947510197447,2659.2591978979863,4.119697570850145,Liquid methanol at STP
FTdiesel,SMR,BEC,grid,SMR_H_BEC_C_grid_E,Sweden,2024,538.6781921031325,2467.989841742067,3006.6680338451993,3.966931316137088,Liquid methanol at STP
FTdiesel,SMR,BEC,grid,SMR_H_BEC_C_grid_E,Oman,2024,424.4535259558511,3958.760831937442,4383.214357893294,4.095835531064049,Liquid methanol at STP
FTdiesel,SMR,BEC,grid,SMR_H_BEC_C_grid_E,United Arab Emirates,2024,424.4535259558511,1470.6080450312459,1895.061570987097,4.071235490047453,Liquid methanol at STP
FTdiesel,SMR,BEC,grid,SMR_H_BEC_C_grid_E,Malaysia,2024,388.8972096454133,911.9684906520458,1300.8657002974592,3.982675342387709,Liquid methanol at STP
FTdiesel,SMR,BEC,grid,SMR_H_BEC_C_grid_E,Saudi Arabia,2024,424.4535259558511,375.66098039015577,800.1145063460069,4.0653314802034695,Liquid methanol at STP
FTdiesel,SMR,BEC,grid,SMR_H_BEC_C_grid_E,Greece,2024,408.89763757003453,3008.928376491211,3417.8260140612456,4.039747437546211,Liquid methanol at STP
FTdiesel,SMR,BEC,grid,SMR_H_BEC_C_grid_E,Austria,2024,462.2321120356913,3742.6026039668614,4204.834716002552,3.984151344848705,Liquid methanol at STP
FTdiesel,SMR,BEC,grid,SMR_H_BEC_C_grid_E,Switzerland,2024,491.12161903792196,4974.357060523671,5465.478679561593,3.9654553136760917,Liquid methanol at STP
FTdiesel,SMR,BEC,grid,SMR_H_BEC_C_grid_E,Portugal,2024,404.45309803122984,3334.4829415314434,3738.936039562673,3.997681367407833,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,grid,SMRCCS_H_BEC_C_grid_E,United States,2024,630.0889371567204,1608.4989561532213,2238.5878933099416,-1.3523324623020216,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,grid,SMRCCS_H_BEC_C_grid_E,Brazil,2024,642.6907158998547,3549.821016524296,4192.511732424151,-1.4189988128851274,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,grid,SMRCCS_H_BEC_C_grid_E,Canada,2024,560.7791540694811,1058.1305172794575,1618.9096713489387,-1.4012867197412764,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,grid,SMRCCS_H_BEC_C_grid_E,Mexico,2024,510.3720390969435,987.9754089400233,1498.3474480369669,-1.3183842837763078,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,grid,SMRCCS_H_BEC_C_grid_E,Australia,2024,616.8570694764292,1486.721468825138,2103.5785383015673,-1.3080522294423949,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,grid,SMRCCS_H_BEC_C_grid_E,India,2024,399.4763861573607,2456.576959421662,2856.053345579023,-1.267708017281401,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,grid,SMRCCS_H_BEC_C_grid_E,Indonesia,2024,401.36665296883086,2443.873972743891,2845.240625712722,-1.267708017281401,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,grid,SMRCCS_H_BEC_C_grid_E,Philippines,2024,437.9118113239205,4981.6656437784095,5419.57745510233,-1.2928001492351893,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,grid,SMRCCS_H_BEC_C_grid_E,Singapore,2024,521.0835510286076,6068.13046927135,6589.214020299958,-1.327240330348233,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,grid,SMRCCS_H_BEC_C_grid_E,Thailand,2024,410.81798702618164,938.7797587167731,1349.5977457429549,-1.30780622814873,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,grid,SMRCCS_H_BEC_C_grid_E,China,2024,496.5100824794956,1986.3717310617587,2482.8818135412544,-1.299934186751463,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,grid,SMRCCS_H_BEC_C_grid_E,Japan,2024,677.3456074434743,2888.682934977072,3566.0285424205463,-1.3237963122369285,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,grid,SMRCCS_H_BEC_C_grid_E,Russia,2024,448.62332325558486,407.87576986668194,856.4990931222668,-1.3346203691581708,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,grid,SMRCCS_H_BEC_C_grid_E,South Korea,2024,724.6022777302283,2340.9240724659326,3065.526350196161,-1.3370803820948167,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,grid,SMRCCS_H_BEC_C_grid_E,Taipei,2024,533.0552408345853,6269.8282032732295,6802.883444107815,-1.434496894385997,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,grid,SMRCCS_H_BEC_C_grid_E,South Arabia,2024,669.1544512604371,6365.069717720285,7034.2241689807215,-1.2689380237497239,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,grid,SMRCCS_H_BEC_C_grid_E,South Africa,2024,767.4483254568853,6370.967350172072,7138.415675628957,-1.2689380237497239,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,grid,SMRCCS_H_BEC_C_grid_E,Turkey,2024,458.7047462500924,1423.0811949573072,1881.7859412073994,-1.3287163381102207,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,grid,SMRCCS_H_BEC_C_grid_E,Belgium,2024,722.0819219816015,2958.714061409521,3680.7959833911227,-1.4091587611385437,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,grid,SMRCCS_H_BEC_C_grid_E,France,2024,647.7314273971084,3868.2035263903404,4515.934953787449,-1.4293308672190406,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,grid,SMRCCS_H_BEC_C_grid_E,Germany,2024,656.5526725173025,3952.46029630032,4609.012968817622,-1.3493804467780468,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,grid,SMRCCS_H_BEC_C_grid_E,Italy,2024,585.9827115557499,4980.756774843398,5566.739486399148,-1.3616805114612767,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,grid,SMRCCS_H_BEC_C_grid_E,Netherlands,2024,710.7403211127805,5126.184851776721,5836.9251728895015,-1.3771785929621458,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,grid,SMRCCS_H_BEC_C_grid_E,Spain,2024,551.3278200121304,3090.1280922843607,3641.455912296491,-1.4003027145666183,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,grid,SMRCCS_H_BEC_C_grid_E,United Kingdom,2024,640.1703601512279,3262.24440351374,3902.4147636649677,-1.3845586317720837,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,grid,SMRCCS_H_BEC_C_grid_E,Czech Republic,2024,564.5596876924213,3041.243030299959,3605.8027179923806,-1.3117422488473633,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,grid,SMRCCS_H_BEC_C_grid_E,Finland,2024,725.8624556045418,4456.946097374043,5182.808552978585,-1.4236728374647547,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,grid,SMRCCS_H_BEC_C_grid_E,Hungary,2024,582.2021779328095,5118.317879962373,5700.520057895183,-1.3929226757566802,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,grid,SMRCCS_H_BEC_C_grid_E,Norway,2024,834.8678417326544,5145.562571334545,5980.4304130672,-1.43572690085432,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,grid,SMRCCS_H_BEC_C_grid_E,Poland,2024,589.1331562415335,2838.5193289135905,3427.652485155124,-1.2802540832582952,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,grid,SMRCCS_H_BEC_C_grid_E,Sweden,2024,763.667791833945,3143.1582108860766,3906.8260027200217,-1.4330208866240093,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,grid,SMRCCS_H_BEC_C_grid_E,Oman,2024,601.7349349846679,5062.816417521759,5664.551352506427,-1.3041162087437606,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,grid,SMRCCS_H_BEC_C_grid_E,United Arab Emirates,2024,601.7349349846679,1865.5892799302937,2467.324214914962,-1.3287163381102207,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,grid,SMRCCS_H_BEC_C_grid_E,Malaysia,2024,551.3278200121304,1153.6575308192205,1704.9853508313508,-1.4172768038294754,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,grid,SMRCCS_H_BEC_C_grid_E,Saudi Arabia,2024,601.7349349846679,463.7017043182784,1065.4366393029463,-1.3346203691581708,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,grid,SMRCCS_H_BEC_C_grid_E,Greece,2024,579.6818221841826,3840.131157714458,4419.81297989864,-1.360204503699289,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,grid,SMRCCS_H_BEC_C_grid_E,Austria,2024,655.2924946429893,4765.942227072803,5421.234721715792,-1.4158007960674879,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,grid,SMRCCS_H_BEC_C_grid_E,Switzerland,2024,696.2482755581759,6341.612111360124,7037.8603869183,-1.434496894385997,Liquid methanol at STP
FTdiesel,SMRCCS,BEC,grid,SMRCCS_H_BEC_C_grid_E,Portugal,2024,573.3809328126155,4267.980445577179,4841.3613783897945,-1.402270724915935,Liquid methanol at STP
FTdiesel,LTE,BEC,grid,LTE_H_BEC_C_grid_E,United States,2024,678.10165,4683.660296448243,5361.761946448242,9.027153567637285,Liquid methanol at STP
FTdiesel,LTE,BEC,grid,LTE_H_BEC_C_grid_E,Brazil,2024,691.663683,3920.9071296450475,4612.570812645047,0.1789829931275846,Liquid methanol at STP
FTdiesel,LTE,BEC,grid,LTE_H_BEC_C_grid_E,Canada,2024,603.5104685,3900.1023573718403,4503.61282587184,2.5297884594179845,Liquid methanol at STP
FTdiesel,LTE,BEC,grid,LTE_H_BEC_C_grid_E,Mexico,2024,549.2623365,6476.689644789359,7025.951981289359,13.532864044693884,Liquid methanol at STP
FTdiesel,LTE,BEC,grid,LTE_H_BEC_C_grid_E,Australia,2024,663.86151535,6122.212690335185,6786.074205685185,14.904167233363285,Liquid methanol at STP
FTdiesel,LTE,BEC,grid,LTE_H_BEC_C_grid_E,India,2024,429.91644610000003,4259.694604338713,4689.611050438713,20.258779684358082,Liquid methanol at STP
FTdiesel,LTE,BEC,grid,LTE_H_BEC_C_grid_E,Indonesia,2024,431.95075105,2334.536795924413,2766.487546974413,20.258779684358082,Liquid methanol at STP
FTdiesel,LTE,BEC,grid,LTE_H_BEC_C_grid_E,Philippines,2024,471.28064674999996,5029.8556225468365,5501.136269296836,16.928471940446684,Liquid methanol at STP
FTdiesel,LTE,BEC,grid,LTE_H_BEC_C_grid_E,Singapore,2024,560.7900645499999,10670.508695171544,11231.298759721543,12.357461311548683,Liquid methanol at STP
FTdiesel,LTE,BEC,grid,LTE_H_BEC_C_grid_E,Thailand,2024,442.1222758,3842.2870778271918,4284.409353627192,14.936817309283988,Liquid methanol at STP
FTdiesel,LTE,BEC,grid,LTE_H_BEC_C_grid_E,China,2024,534.3441002,3060.46491153734,3594.80901173734,15.981619738746382,Liquid methanol at STP
FTdiesel,LTE,BEC,grid,LTE_H_BEC_C_grid_E,Japan,2024,728.9592737500001,6300.088177027611,7029.047450777611,12.814562374438484,Liquid methanol at STP
FTdiesel,LTE,BEC,grid,LTE_H_BEC_C_grid_E,Russia,2024,482.8083748,3178.1445644039645,3660.9529392039644,11.377959033927688,Liquid methanol at STP
FTdiesel,LTE,BEC,grid,LTE_H_BEC_C_grid_E,South Korea,2024,779.8168975,3905.3849170459584,4685.201814545959,11.051458274720684,Liquid methanol at STP
